time,x_LK,y_LK,x_RK,y_RK,x_LA,y_LA,x_RA,y_RA,,,,,,
18.440497,168.7945533,417.1973796,207.006399,418.3835041,169.6853151,514.113912,196.6196498,509.713909,,38.23025037,27.29136149,96.92062582,,504.0461663
18.466411,174.1316193,422.2837123,224.0569142,422.2797985,172.6992263,519.0395109,212.8708278,515.2153377,,49.92529505,40.35321385,96.76640074,,-1062.581755
18.493199,170.4116572,420.8346379,172.9786296,426.3223872,165.9965877,520.4085603,171.6266225,509.9373784,,6.058443668,11.88877379,99.67175558,,126.1397303
18.528407,165.9413189,418.4683548,171.3187774,428.2764622,165.598743,510.521568,179.2275277,519.5172285,,11.18552773,16.32990142,92.05385065,,311.1069252
18.565894,141.5332601,411.3574219,165.4129871,420.4658241,150.4909981,504.4714783,176.9649805,513.5654791,,25.55786283,27.99236672,93.54393924,,-229.9519207
18.591349,130.0947304,407.2302864,160.1071749,413.2665826,159.4861457,506.7685661,181.562804,508.4280384,,30.61345614,22.13894058,103.7869183,,15.65974997
18.632734,161.9327958,421.2593476,118.2573679,404.1101882,161.5455717,488.9026021,180.4792756,501.5818413,,46.92160132,22.78701933,67.64436282,,-476.2204677
18.667762,218.6516218,427.812158,112.213814,392.1206226,173.646891,499.6112369,168.5824454,496.2003359,,112.2626057,6.10596879,84.7380288,,0
18.706202,218.6516218,427.812158,112.213814,392.1206226,173.646891,499.6112369,168.5824454,496.2003359,,112.2626057,6.10596879,84.7380288,,608.1794379
18.728771,114.3432712,392.9518406,112.6154776,391.2276949,156.3460223,483.1734101,173.5103812,493.1077867,,2.44089105,19.83197052,99.51965988,,199.1540833
18.766246,107.9559635,389.5716045,116.7289336,388.1627326,152.2010085,486.6836393,178.2762152,494.7530475,,8.885376999,27.29526979,106.7163123,,273.2908937
18.800483,88.48988099,382.474921,214.3079326,414.5650307,148.5544215,478.385062,181.5571422,494.3282238,,129.8458981,36.65193012,113.165826,,-419.169379
18.826327,91.73875623,377.2791525,88.97565433,378.0400353,158.8519311,475.911547,179.0428928,492.0032071,,2.865950932,25.81891669,119.3001571,,4.66088585
18.866141,92.66075283,375.3181238,91.26755533,369.3680463,206.3897206,493.2215163,180.415856,491.9599267,,6.111008225,26.0044852,163.8154085,,0
18.904588,92.66075283,375.3181238,91.26755533,369.3680463,206.3897206,493.2215163,180.415856,491.9599267,,6.111008225,26.0044852,163.8154085,,180.6115804
18.939824,210.3847352,419.9601015,90.94386476,375.67778,156.4034381,477.6748313,185.1865728,492.4819887,,127.3854212,32.36851485,79.02512558,,-459.7829891
18.966641,104.662117,387.4000638,103.8132486,386.4825891,159.0206446,477.3013056,174.3949302,490.1532861,,1.249934953,20.03851443,105.0575214,,-377.3653391
18.99353,216.6875532,420.3347291,103.8421085,383.8856168,165.2919808,482.7652298,171.7065335,490.2949067,,118.5859696,9.891537826,80.86453042,,525.884249
19.028682,108.4286083,402.3410901,114.7530855,382.9072684,159.7793045,487.0982414,184.5803441,500.8890519,,20.43703593,28.37742094,99.09928706,,-266.6965661
19.067148,136.8325746,413.2708384,118.0484329,411.4453885,155.6638915,490.3144379,173.6695951,492.3345544,,18.87263222,18.11867083,79.31163042,,97.76474272
19.089762,138.9516773,403.463985,136.9768741,403.0594145,157.2253845,497.2157709,176.1666122,504.5994954,,2.015818684,20.32952273,95.51610196,,-460.6245388
19.125295,140.5622454,403.1319157,153.6869224,408.540514,169.3779259,512.3806466,165.6207442,513.6385123,,14.19542468,3.962150987,112.9850815,,154.7847822
19.167988,169.3066976,418.2257721,174.8215399,423.7115455,160.8527063,511.3252371,169.5506293,517.3318185,,7.778637116,10.5703777,93.48251362,,0
19.20545,169.3066976,418.2257721,174.8215399,423.7115455,160.8527063,511.3252371,169.5506293,517.3318185,,7.778637116,10.5703777,93.48251362,,-11.42393368
19.228057,170.026846,419.5359998,210.5427332,420.9518634,168.9701825,520.7531311,179.1115561,518.8843628,,40.54061896,10.31211683,101.2226467,,28.65560885
19.265508,167.3936421,420.6529289,169.0565722,421.3464023,170.6072167,520.5753739,181.8838537,519.0061482,,1.80173302,11.38529803,99.97410703,,-257.17393
19.300804,171.3513991,414.5731244,171.0007676,419.3993951,174.4666335,515.2273073,175.2263193,513.047825,,4.838990733,2.308087002,100.7023794,,29.2631581
19.326582,172.6707844,418.7392084,162.552856,417.6403666,172.1688047,512.2931359,170.417908,509.7805964,,10.17742248,3.062432692,93.55527422,,137.7674718
19.362829,181.2893285,413.1275459,139.2931321,407.500342,182.2351122,512.5809369,175.2010883,508.6537117,,42.3715227,8.056090243,99.45788801,,1190.208654
19.404947,211.0480378,425.389371,126.3856928,404.5730104,198.4722687,506.7475149,142.5353196,490.729192,,87.18390637,58.18529834,82.32434359,,0
19.440077,211.0480378,425.389371,126.3856928,404.5730104,198.4722687,506.7475149,142.5353196,490.729192,,87.18390637,58.18529834,82.32434359,,-1792.335489
19.466885,206.0848203,423.0065585,110.1921206,397.2748206,189.9976061,510.4882813,180.9061892,506.0058594,,99.28510559,10.13636855,88.94858225,,14.09869539
19.50371,176.8334486,412.9472808,215.4746398,411.5136719,188.5558655,505.234679,178.8491382,500.8391978,,38.66777588,10.65555301,93.02891445,,-264.4847855
19.52796,185.5430371,416.3602718,215.2137038,412.2114391,189.4171784,504.6015853,186.6494787,501.3871367,,29.95932702,4.241796958,88.32631759,,470.3754591
19.566431,192.3980879,413.4345741,160.5318656,410.2328931,194.9879545,500.0206332,172.8594472,496.9713643,,32.02665897,22.33761125,86.62478306,,839.6076002
19.589026,205.8264303,421.2835527,150.0935904,404.5641947,212.3574675,503.4197927,171.84994,495.3243555,,58.18665118,41.30854497,82.39548755,,-790.6066212
19.625415,178.5783036,408.3346379,162.7064271,404.6134788,188.046153,497.162269,175.91073,494.0059962,,16.3022541,12.53916063,89.3307798,,-35.33774026
19.658686,183.8071878,412.0120607,211.1775368,413.8639956,189.7232566,500.6325237,178.9441725,497.0354298,,27.43293034,11.36343868,88.81771407,,84.48394226
19.687478,175.9405209,406.0987658,167.2297544,404.4663105,190.078505,500.3612901,176.8693572,496.380677,,8.862412952,13.79590034,95.31687197,,-40.89987705
19.72628,182.8680159,412.3195449,158.359508,408.8385366,193.1593127,500.6403894,181.691923,496.4503663,,24.75448198,12.20890331,88.91840284,,643.4710216
19.749533,206.587807,419.4555189,112.1433837,399.1231457,195.417908,498.6577775,168.490869,495.0208992,,96.60825271,27.17153498,79.98602635,,-222.6238908
19.786976,194.3947212,415.00057,114.3036957,402.2592412,196.9209782,504.6570632,178.6557066,500.0561618,,81.09817399,18.83582863,89.69207739,,-193.8913154
19.810593,189.9115014,413.8710254,127.579379,406.848667,191.2519759,507.8398589,177.0524912,506.5639059,,62.72644578,14.25669744,93.97839401,,30.3452458
19.848054,181.8890595,413.4061892,136.1216599,406.3107597,186.5381049,502.6369467,171.3229002,500.3011004,,46.31414456,15.39346069,89.35178626,,-169.5672779
19.881408,164.2467549,412.3593674,173.5747127,411.6464768,171.537402,507.525117,180.7742963,504.4424474,,9.355159524,9.737713704,95.44460924,,947.0051043
19.90847,166.8896104,423.5746747,176.6439499,422.9868753,167.7029122,515.0477642,203.0348675,513.5062774,,9.772033934,35.36556584,91.47670503,,-651.3941657
19.935054,169.3086355,427.3246367,170.2937667,426.40663,167.5225711,509.113836,184.2822076,515.8129028,,1.346558496,18.04890334,81.80869849,,-189.416186
19.96928,172.0993244,416.1553076,166.7267107,423.3262783,170.8907238,518.073246,182.422863,517.1895899,,8.960345906,11.56594495,101.9251043,,76.80854483
20.009138,167.9208528,415.7244802,166.536243,421.5834752,162.1633139,508.9083019,175.8887289,513.9652997,,6.020379283,14.62737993,93.36152249,,0
20.032443,167.9208528,415.7244802,166.536243,421.5834752,162.1633139,508.9083019,175.8887289,513.9652997,,6.020379283,14.62737993,93.36152249,,-333.3170256
20.06998,136.8076286,404.1219297,142.8447228,404.2320495,173.1926944,511.1415142,174.999639,512.2419519,,6.038098438,2.115658744,113.0356779,,3054.694655
20.095664,122.4324576,407.2721987,135.6684133,405.1851289,101.7302446,481.7027906,178.2926876,506.8047787,,13.39949192,80.57243626,77.25603299,,-1105.051172
20.132691,117.4836986,412.865736,167.8770975,419.6114649,148.1333407,499.9760609,185.1069279,514.3123404,,50.84289047,39.65570653,92.34505544,,-207.6803267
20.159599,112.6218613,405.6308518,119.0980856,401.380487,152.238551,492.4805447,184.4406615,503.5987658,,7.746423828,34.0674443,95.45863638,,-272.3460151
20.192828,108.853185,395.443557,109.1994847,385.8211485,159.6043212,491.3747112,181.5180797,503.4441117,,9.628637953,25.01765856,108.528633,,-92.79446764
20.235225,111.4093279,392.0798881,105.6663424,380.5614284,162.8300173,487.1059171,179.8024456,499.6138588,,12.87077295,21.08345152,108.0464413,,1907.743118
20.270087,85.07157025,376.6628161,88.45680326,373.4087731,105.4144121,435.4341333,175.1746603,488.4032253,,4.695593506,87.59119212,62.19243475,,0
20.295903,85.07157025,376.6628161,88.45680326,373.4087731,105.4144121,435.4341333,175.1746603,488.4032253,,4.695593506,87.59119212,62.19243475,,-1927.588279
20.330064,108.0528408,378.0259758,88.94905536,369.8333004,158.3150687,477.0366078,175.885632,489.843902,,20.78640297,21.74284893,111.037817,,1728.514534
20.368606,82.39368008,372.8575663,88.82782101,371.1033636,105.4479078,445.6974252,181.7771918,490.2160217,,6.668987676,88.36325611,76.4011941,,-3349.188496
20.39024,105.573835,380.9682028,90.84807043,372.7172377,163.9211454,477.5361746,175.5156592,488.4264044,,16.87976799,15.90691219,112.8263347,,48.16782574
20.427551,89.5884568,381.3489862,93.20677286,374.6331241,159.6932568,478.2118267,175.4451149,486.2935463,,7.628565714,17.70410193,119.5704514,,576.1679598
20.467537,99.82049489,400.3175918,102.5147054,384.3458171,165.54697,485.2851411,204.4433214,497.4113874,,16.19741823,40.74275398,107.4218505,,0
20.504833,99.82049489,400.3175918,102.5147054,384.3458171,165.54697,485.2851411,204.4433214,497.4113874,,16.19741823,40.74275398,107.4218505,,-544.2918447
20.527456,203.983083,428.2229602,107.0228903,402.8470027,162.8268824,484.1495927,185.3568443,501.4880609,,100.2258359,28.42923957,69.43789362,,2277.791396
20.565887,115.2747484,415.8375638,155.4780976,422.2852702,90.43210041,452.9883572,194.9197471,503.2942835,,40.71709966,115.9670407,44.69159439,,-233.3014759
20.592859,103.5723758,414.2653742,155.7324789,423.4395139,89.56102186,458.6051116,187.6773392,507.6119437,,52.96075145,109.6744333,46.50086399,,-2198.63038
20.627001,139.5782162,415.3174018,160.1404426,420.0492841,159.4737202,498.3372598,193.6797027,503.6021857,,21.09966504,34.60879489,85.37053298,,-839.9925206
20.65099,166.2010579,418.8446544,183.7779289,418.9892388,160.2713856,510.9316102,174.4144615,507.9293835,,17.57746565,14.45821431,92.27767033,,-70.96192736
20.705243,173.5044534,417.2734147,170.0643125,428.9020322,170.5183761,518.6598295,181.1142312,519.1738737,,12.12680149,10.60831687,101.4303789,,0
20.739505,173.5044534,417.2734147,170.0643125,428.9020322,170.5183761,518.6598295,181.1142312,519.1738737,,12.12680149,10.60831687,101.4303789,,-248.5019401
20.767283,174.8380122,421.6210558,170.7156265,429.5031311,178.4216546,519.4361777,182.0860059,518.8859588,,8.895008426,3.705429973,97.88074665,,526.9745334
20.802809,173.5189879,419.4448793,174.3924603,424.5880198,175.650934,519.141119,197.7216075,515.1607338,,5.21678524,22.42672725,99.71903231,,-542.7152908
20.825452,167.0099138,421.4078459,168.7966622,420.6140184,177.3933951,520.5589205,173.6682841,511.1300766,,1.955155223,10.13802492,99.69329104,,290.0838452
20.862828,165.2280862,413.6894683,176.8608455,423.3657208,165.5425812,510.5789458,186.1552696,514.4886536,,15.13112525,20.98019872,96.88998791,,-505.7266251
20.902615,174.296286,412.2991397,123.0974511,401.97828,181.4991564,507.8541844,181.874544,507.0817121,,52.22873577,0.858853483,95.82613375,,0
20.937841,174.296286,412.2991397,123.0974511,401.97828,181.4991564,507.8541844,181.874544,507.0817121,,52.22873577,0.858853483,95.82613375,,153.1509047
20.964672,121.8544048,404.8295385,116.926621,404.9702091,183.1393634,514.8343264,178.7127424,512.578999,,4.929791212,4.968045406,125.9241816,,32.74634798
21.004188,106.0232247,399.7427499,111.6265085,399.3707822,186.7896553,509.5019531,181.0824644,506.9248921,,5.615616557,6.262050093,136.2728843,,146.6932006
21.026825,189.5992674,418.4451757,124.4040499,394.1954569,184.8539336,502.4288287,175.3201187,501.4616899,,69.55907739,9.582744075,84.11760912,,-178.6207448
21.064182,183.9437546,415.5614664,163.6059665,413.1555888,183.7903165,504.5774562,182.6870668,501.8846896,,20.47959648,2.910008911,89.01612204,,24.96723515
21.098459,178.7339266,414.2594844,172.1247454,412.3287026,186.9720483,507.681253,185.416084,504.2519227,,6.885433501,3.76581083,93.78429238,,172.0420036
21.122354,178.8679855,416.7649942,165.3333802,414.271644,192.8852672,506.8960512,185.5608205,503.9985105,,13.76235212,7.876754507,91.21453624,,-71.48245407
21.175038,174.8921411,411.8956712,203.7521659,411.0251626,189.0006004,503.7029578,189.1704539,499.5956955,,28.87315045,4.110772897,92.88501761,,0
21.201526,174.8921411,411.8956712,203.7521659,411.0251626,189.0006004,503.7029578,189.1704539,499.5956955,,28.87315045,4.110772897,92.88501761,,-14.93735592
21.23574,171.4861419,412.9474328,200.729268,412.6972124,187.6158576,504.4719723,188.4462017,500.9693428,,29.24419659,3.599706202,92.93497221,,-3.392567572
21.26162,181.0273665,415.0021659,190.7377037,406.9243981,187.4461181,503.801108,184.8158971,501.4740014,,12.6309533,3.511906553,89.0306267,,420.5989392
21.294883,183.6093294,412.083042,116.5346091,396.2541418,190.9086971,503.4330162,173.7704052,499.8820905,,68.91713999,17.50228907,91.64114008,,204.582853
21.319705,189.63453,410.6737141,123.4485386,400.467458,191.7990409,503.7616656,169.4549869,500.5028727,,66.96829938,22.58044464,93.11311305,,222.8754954
21.373066,162.6262692,417.5797589,183.8234892,418.3126748,152.5856297,508.6521918,186.8394334,512.5362126,,21.20988688,34.47330395,91.62424611,,0
21.396901,162.6262692,417.5797589,183.8234892,418.3126748,152.5856297,508.6521918,186.8394334,512.5362126,,21.20988688,34.47330395,91.62424611,,-294.4513254
21.429207,170.9805523,419.5144546,179.3015108,420.1800751,158.7710512,508.9148377,182.4620395,516.7746459,,8.34753862,24.96075943,90.2302633,,66.00614593
21.45495,171.5948178,424.2319355,171.6697129,424.3346455,167.0691535,519.2044625,192.5895626,511.4933047,,0.127116561,26.65995565,95.08029513,,-182.5129292
21.506388,164.9809627,418.931861,169.4024349,422.3588354,162.863532,513.9252493,180.0210132,515.9096471,,5.594065601,17.2718556,95.01698445,,0
21.541655,164.9809627,418.931861,169.4024349,422.3588354,162.863532,513.9252493,180.0210132,515.9096471,,5.594065601,17.2718556,95.01698445,,-375.3659908
21.566452,145.5093324,411.3651736,166.5986936,410.8510533,159.6786463,506.5695297,166.6777116,510.3691178,,21.09562693,7.963905123,96.25299412,,2246.268956
21.59226,137.5347497,405.8792102,169.6900839,409.4399015,109.7359861,482.3680311,168.8767441,511.5206636,,32.35187846,65.93561434,81.38372675,,226.5528212
21.626527,128.358501,409.6062211,168.1274319,412.5419884,112.8764325,478.2928396,180.2832031,508.0897374,,39.87714376,73.69889986,70.4098431,,-1357.117045
21.662003,120.5104344,414.0933168,131.015454,416.0530916,147.7258253,498.5515716,173.1630175,500.990166,,10.68626006,25.55381556,88.73485395,,-133.5882209
21.702756,109.687538,399.8214449,122.5722542,397.4442181,161.7587625,495.0902845,181.3079478,499.8050675,,13.10217993,20.10969479,108.5705495,,0
21.735971,109.687538,399.8214449,122.5722542,397.4442181,161.7587625,495.0902845,181.3079478,499.8050675,,13.10217993,20.10969479,108.5705495,,-156.2424486
21.76184,109.4598127,392.4707411,122.9324044,390.3357551,160.7275581,484.3441072,174.7701278,492.1532253,,13.64070718,16.06785889,105.2097767,,113.5039566
21.795119,110.4520116,395.2273453,126.1740599,392.6100058,158.7429893,479.0662239,176.3564719,488.2092808,,15.93842115,19.84515706,96.7521374,,-236.2118853
21.820961,111.5000494,393.2113707,154.2041016,405.7691665,158.8152055,486.0063534,171.4279662,491.459106,,44.51218159,13.74096952,104.1615707,,116.021032
21.872304,107.786205,387.2226866,96.96338461,376.7097443,157.6272761,479.6833582,175.7866078,487.3150991,,15.08825361,19.69783737,105.0386032,,0
21.896097,107.786205,387.2226866,96.96338461,376.7097443,157.6272761,479.6833582,175.7866078,487.3150991,,15.08825361,19.69783737,105.0386032,,-60.04488953
21.930438,93.81742841,383.0598325,96.9321878,377.5484481,153.8756612,482.0877538,170.9812933,486.379613,,6.330646417,17.63583582,115.8167541,,256.9218587
21.956294,102.7632159,395.2253693,98.61597915,380.677362,157.1311102,483.4848462,179.2496048,493.4964737,,15.12759363,24.2788074,103.6610013,,-345.7189535
21.989426,107.9406121,395.0621656,101.9297749,380.0740972,162.917604,483.4486336,173.1789579,491.1409062,,16.14844755,12.82444703,104.0895641,,413.0708235
22.033479,133.9628488,408.7520899,179.4741762,410.2143118,155.390701,491.9489072,184.6269683,502.3205709,,45.53481102,31.02145602,85.91195062,,0
22.068695,133.9628488,408.7520899,179.4741762,410.2143118,155.390701,491.9489072,184.6269683,502.3205709,,45.53481102,31.02145602,85.91195062,,44.40458444
22.105106,132.5097466,408.4590832,175.5539237,409.1977368,151.9984953,497.81288,183.8633496,504.8760108,,43.05051441,32.63827134,91.4544276,,-493.6486652
22.127694,145.7960504,407.2755046,158.4463157,415.0958323,157.6621208,501.9172164,178.7136164,506.225035,,14.87234808,21.48773529,95.38268836,,108.2928363
22.164197,154.5374628,408.4732186,164.1608402,421.3837169,152.9574074,510.4452669,177.813241,515.8692166,,16.10249543,25.4407487,101.984289,,-574.6889423
22.187056,163.0870205,417.0134287,167.7478455,419.8584554,156.0816475,516.1755609,167.6770542,520.2905748,,5.460537208,12.30393416,99.40927378,,96.67570652
22.242474,165.9498875,420.6204782,174.3867225,426.2283028,156.4892958,518.6913683,173.8642616,521.8598766,,10.13054202,17.66150847,98.52615024,,-388.048076
22.267043,168.1626566,419.3573687,203.9180675,419.3527329,164.7700138,515.6538789,171.979876,511.902207,,35.7554112,8.12755529,96.35625513,,0
22.288933,168.1626566,419.3573687,203.9180675,419.3527329,164.7700138,515.6538789,171.979876,511.902207,,35.7554112,8.12755529,96.35625513,,0.364645328
