time	x_LK	y_LK	x_RK	y_RK	x_LA	y_LA	x_RA	y_RA	x_LW	y_LW	x_RW	y_RW	
18.599483	130.0947304	407.2302864	160.1071749	413.2665826	159.4861457	506.7685661	181.562804	508.4280384	213.8074918	333.958422	146.432051	305.2678517	73.22976747
18.623058	124.1502386	408.4988676	131.145162	405.052742	170.2797453	504.9605955	182.2833703	504.8836485	237.3104633	336.4824751	217.2516795	334.2911752	20.17812182
18.660532	161.9327958	421.2593476	118.2573679	404.1101882	161.5455717	488.9026021	180.4792756	501.5818413	232.6867248	343.4175128	224.4099207	335.7162725	11.30551144
18.685117	218.6516218	427.812158	112.213814	392.1206226	173.646891	499.6112369	168.5824454	496.2003359	240.1318549	335.5483949	99.5989064	266.7135062	156.4856272
18.724547	114.3432712	392.9518406	112.6154776	391.2276949	156.3460223	483.1734101	173.5103812	493.1077867	243.1593507	338.540438	211.1633633	326.9743662	34.02230482
18.752394	107.9559635	389.5716045	116.7289336	388.1627326	152.2010085	486.6836393	178.2762152	494.7530475	247.9350453	337.8310433	222.891423	326.6539245	27.42464227
18.788656	88.48988099	382.474921	214.3079326	414.5650307	148.5544215	478.385062	181.5571422	494.3282238	245.7350058	337.3909442	219.5241823	327.1149608	28.1532077
18.817466	91.73875623	377.2791525	88.97565433	378.0400353	158.8519311	475.911547	179.0428928	492.0032071	240.3283454	343.3391598	98.07755882	261.8504719	163.9380753
18.855864	106.8823337	382.187158	90.34812363	368.098325	160.3046723	476.5790294	175.3886871	489.6288303	238.8170294	341.1024137	89.55045826	260.5593195	169.6104339
18.892169	92.66075283	375.3181238	91.26755533	369.3680463	206.3897206	493.2215163	180.415856	491.9599267	235.7620227	342.290932	92.84158788	265.260081	162.3576383
18.920005	210.3847352	419.9601015	90.94386476	375.67778	156.4034381	477.6748313	185.1865728	492.4819887	225.8368799	346.0255426	97.65674398	258.1800789	155.3929623
18.956559	104.662117	387.4000638	103.8132486	386.4825891	159.0206446	477.3013056	174.3949302	490.1532861	224.9464221	330.2553502	96.38654776	259.9454341	146.530289
18.996222	216.6875532	420.3347291	103.8421085	383.8856168	165.2919808	482.7652298	171.7065335	490.2949067	221.2373465	332.4819887	191.4085679	323.7586257	31.07817713
19.031452	136.8325746	413.2708384	118.0484329	411.4453885	155.6638915	490.3144379	173.6695951	492.3345544	205.365508	327.0296541	158.6767008	314.6148468	48.31120111
19.058265	136.8325746	413.2708384	118.0484329	411.4453885	155.6638915	490.3144379	173.6695951	492.3345544	205.365508	327.0296541	158.6767008	314.6148468	48.31120111
19.095938	138.9516773	403.463985	136.9768741	403.0594145	157.2253845	497.2157709	176.1666122	504.5994954	197.8542984	321.1318625	140.6366086	301.1771758	60.59747151
19.119318	140.5622454	403.1319157	153.6869224	408.540514	169.3779259	512.3806466	165.6207442	513.6385123	186.1525337	324.7747446	156.8770329	316.1002667	30.53361287
19.158784	171.796362	416.4045021	174.7037444	419.7452578	161.0462708	509.3665263	166.9448603	518.5780946	158.9641218	308.4059042	140.4285665	301.2695502	19.86188198
19.194005	169.3066976	418.2257721	174.8215399	423.7115455	160.8527063	511.3252371	169.5506293	517.3318185	149.2050705	313.3144797	133.7782329	307.8702958	16.35929269
19.219847	170.026846	419.5359998	210.5427332	420.9518634	168.9701825	520.7531311	179.1115561	518.8843628	140.0886506	311.6273065	132.6852999	310.3980347	7.50471258
19.260035	167.3936421	420.6529289	169.0565722	421.3464023	170.6072167	520.5753739	181.8838537	519.0061482	143.0360834	308.1463552	129.8791076	308.8304619	13.17474909
19.317304	172.6707844	418.7392084	162.552856	417.6403666	172.1688047	512.2931359	170.417908	509.7805964	129.5658097	289.4830489	132.8987567	287.1396788	4.074299796
19.343967	181.2893285	413.1275459	139.2931321	407.500342	182.2351122	512.5809369	175.2010883	508.6537117	115.4963179	281.4539762	112.2752386	277.5671434	5.04805118
19.390987	211.0480378	425.389371	126.3856928	404.5730104	198.4722687	506.7475149	142.5353196	490.729192	117.2465497	262.7627029	132.7194036	256.1956431	16.80879177
19.426185	206.0848203	423.0065585	110.1921206	397.2748206	189.9976061	510.4882813	180.9061892	506.0058594	145.9333582	250.729686	146.537516	252.0550371	1.456558342
19.464651	206.0848203	423.0065585	110.1921206	397.2748206	189.9976061	510.4882813	180.9061892	506.0058594	145.9333582	250.729686	146.537516	252.0550371	1.456558342
19.490503	176.8334486	412.9472808	215.4746398	411.5136719	188.5558655	505.234679	178.8491382	500.8391978	139.1736267	250.5132843	146.146188	248.7631095	7.188860984
19.525682	185.5430371	416.3602718	215.2137038	412.2114391	189.4171784	504.6015853	186.6494787	501.3871367	128.8493662	235.1197904	139.8281326	236.1692531	11.02881154
19.552569	192.3980879	413.4345741	160.5318656	410.2328931	194.9879545	500.0206332	172.8594472	496.9713643	92.32606168	239.7306093	141.5469206	248.1428973	49.93455258
19.586743	205.8264303	421.2835527	150.0935904	404.5641947	212.3574675	503.4197927	171.84994	495.3243555	121.6566224	230.495501	132.214441	230.2206385	10.56139586
19.6156	178.5783036	408.3346379	162.7064271	404.6134788	188.046153	497.162269	175.91073	494.0059962	137.7363129	246.8083316	134.3354055	234.2855704	12.97635224
19.648951	183.8071878	412.0120607	211.1775368	413.8639956	189.7232566	500.6325237	178.9441725	497.0354298	138.1555888	242.501102	137.186569	229.2342154	13.30222831
19.691882	175.9405209	406.0987658	167.2297544	404.4663105	190.078505	500.3612901	176.8693572	496.380677	132.2003625	245.4735378	80.45127067	239.5356198	52.0886492
19.729084	206.587807	419.4555189	112.1433837	399.1231457	195.417908	498.6577775	168.490869	495.0208992	134.530528	243.6876064	143.1602436	252.7477505	12.51232203
19.755935	206.587807	419.4555189	112.1433837	399.1231457	195.417908	498.6577775	168.490869	495.0208992	134.530528	243.6876064	143.1602436	252.7477505	12.51232203
19.793359	194.3947212	415.00057	114.3036957	402.2592412	196.9209782	504.6570632	178.6557066	500.0561618	144.1265465	252.941467	142.526181	255.1518802	2.728936797
19.827654	189.9115014	413.8710254	127.579379	406.848667	191.2519759	507.8398589	177.0524912	506.5639059	133.1298828	249.8919511	135.1694925	252.8019934	3.553639482
19.854469	181.8890595	413.4061892	136.1216599	406.3107597	186.5381049	502.6369467	171.3229002	500.3011004	127.5294109	255.8439096	133.0488319	259.7506916	6.762170821
19.888625	164.2467549	412.3593674	173.5747127	411.6464768	171.537402	507.525117	180.7742963	504.4424474	123.4525474	267.3139591	132.6411646	267.3136362	9.188617163
19.932738	166.8896104	423.5746747	176.6439499	422.9868753	167.7029122	515.0477642	203.0348675	513.5062774	125.572239	290.9556633	128.3812242	296.641461	6.34182092
19.973505	172.0993244	416.1553076	166.7267107	423.3262783	170.8907238	518.073246	182.422863	517.1895899	123.176697	311.7856274	119.6989376	310.7479633	3.629264074
20.01699	167.9208528	415.7244802	166.536243	421.5834752	162.1633139	508.9083019	175.8887289	513.9652997	137.3301085	316.1226669	125.0746481	312.0642517	12.90995906
20.056825	122.4324576	407.2721987	135.6684133	405.1851289	101.7302446	481.7027906	178.2926876	506.8047787	189.6998495	326.8273878	112.0805151	300.6341196	81.9197679
20.096239	122.4324576	407.2721987	135.6684133	405.1851289	101.7302446	481.7027906	178.2926876	506.8047787	189.6998495	326.8273878	112.0805151	300.6341196	81.9197679
20.118873	117.4836986	412.865736	167.8770975	419.6114649	148.1333407	499.9760609	185.1069279	514.3123404	116.3393156	297.4544587	219.3603706	335.9489376	109.9780099
20.15632	112.6218613	405.6308518	119.0980856	401.380487	152.238551	492.4805447	184.4406615	503.5987658	229.6775444	346.2297088	232.8431268	337.188374	9.579490978
20.191517	108.853185	395.443557	109.1994847	385.8211485	159.6043212	491.3747112	181.5180797	503.4441117	121.275896	296.7330375	246.2097215	338.6399562	131.7749999
20.217361	111.4093279	392.0798881	105.6663424	380.5614284	162.8300173	487.1059171	179.8024456	499.6138588	84.64000182	273.41263	91.38820069	266.8943033	9.382258305
20.270116	108.203923	387.5876246	97.90806633	378.9083019	153.9624118	483.3798942	178.905566	495.8762084	250.6971592	341.8276158	235.4015686	329.9065236	19.39246073
20.319883	108.0528408	378.0259758	88.94905536	369.8333004	158.3150687	477.0366078	175.885632	489.843902	254.8293106	338.17607	101.0560744	265.9154608	169.9052789
20.359791	105.573835	380.9682028	90.84807043	372.7172377	163.9211454	477.5361746	175.5156592	488.4264044	244.4662725	347.8489406	103.9546981	268.5082343	161.3643399
20.398248	105.573835	380.9682028	90.84807043	372.7172377	163.9211454	477.5361746	175.5156592	488.4264044	244.4662725	347.8489406	103.9546981	268.5082343	161.3643399
20.420843	89.5884568	381.3489862	93.20677286	374.6331241	159.6932568	478.2118267	175.4451149	486.2935463	239.2604344	351.6628541	97.55167802	265.2516263	165.976721
20.459218	89.48076894	383.5444279	94.38170674	374.3721121	164.1506566	478.8314309	180.1369467	492.2557834	231.9584448	351.3820829	127.2882341	284.6645489	124.1252688
20.481044	99.82049489	400.3175918	102.5147054	384.3458171	165.54697	485.2851411	204.4433214	497.4113874	227.7887889	338.3159047	86.81083946	264.1732847	159.285625
20.519469	203.983083	428.2229602	107.0228903	402.8470027	162.8268824	484.1495927	185.3568443	501.4880609	211.9475772	346.014523	124.5703505	291.1663842	103.1653919
20.552062	115.2747484	415.8375638	155.4780976	422.2852702	90.43210041	452.9883572	194.9197471	503.2942835	202.2030794	351.3884287	120.9755935	285.2716136	104.734606
20.587261	103.5723758	414.2653742	155.7324789	423.4395139	89.56102186	458.6051116	187.6773392	507.6119437	203.1593127	344.6074751	101.7672931	283.7814438	118.2376747
20.624702	139.5782162	415.3174018	160.1404426	420.0492841	159.4737202	498.3372598	193.6797027	503.6021857	123.4454227	298.619399	116.613893	294.2352224	8.117314981
20.652533	166.2010579	418.8446544	183.7779289	418.9892388	160.2713856	510.9316102	174.4144615	507.9293835	132.6610948	305.6695533	125.2901759	304.7008375	7.434302696
20.692701	167.5995372	423.8391066	175.7829599	423.6750289	163.4087921	519.9052696	169.3878815	510.1851289	181.6361792	325.7189324	125.6376345	313.1236321	57.39754868
20.746777	174.8380122	421.6210558	170.7156265	429.5031311	178.4216546	519.4361777	182.0860059	518.8859588	180.8290522	323.5859223	148.3613509	324.3374194	32.47639715
20.776717	173.5189879	419.4448793	174.3924603	424.5880198	175.650934	519.141119	197.7216075	515.1607338	171.0303684	319.7481077	146.667186	320.7685205	24.38454227
20.832061	165.2280862	413.6894683	176.8608455	423.3657208	165.5425812	510.5789458	186.1552696	514.4886536	137.3357703	301.6791935	136.2891385	306.2462191	4.685420068
20.860022	151.4814301	406.4030201	136.015321	409.4703003	171.4795302	510.5756779	182.681633	508.4433138	134.245273	298.4504005	130.6538599	301.0136871	4.412333399
20.899366	174.296286	412.2991397	123.0974511	401.97828	181.4991564	507.8541844	181.874544	507.0817121	115.3967618	287.7733235	120.9669299	284.7968028	6.315571883
20.922913	174.296286	412.2991397	123.0974511	401.97828	181.4991564	507.8541844	181.874544	507.0817121	115.3967618	287.7733235	120.9669299	284.7968028	6.315571883
20.961375	121.8544048	404.8295385	116.926621	404.9702091	183.1393634	514.8343264	178.7127424	512.578999	109.4125616	281.3199933	109.1100172	277.759625	3.573199603
20.995691	106.0232247	399.7427499	111.6265085	399.3707822	186.7896553	509.5019531	181.0824644	506.9248921	110.8416107	272.3557005	121.9325868	265.1350848	13.23431307
21.022498	189.5992674	418.4451757	124.4040499	394.1954569	184.8539336	502.4288287	175.3201187	501.4616899	112.7651918	269.5173235	105.0448193	263.411414	9.84308302
21.049328	183.9437546	415.5614664	163.6059665	413.1555888	183.7903165	504.5774562	182.6870668	501.8846896	127.0698185	254.1469708	136.745957	254.8236488	9.699770522
21.08358	178.7339266	414.2594844	172.1247454	412.3287026	186.9720483	507.681253	185.416084	504.2519227	139.3258869	250.597774	146.2560608	251.5209866	6.991396959
21.135256	178.8679855	416.7649942	165.3333802	414.271644	192.8852672	506.8960512	185.5608205	503.9985105	151.6161159	250.651599	151.6378131	253.3910848	2.739571725
21.182035	174.8921411	411.8956712	203.7521659	411.0251626	189.0006004	503.7029578	189.1704539	499.5956955	151.9563169	252.0196224	154.0802263	251.4458635	2.200043334
21.213885	171.4861419	412.9474328	200.729268	412.6972124	187.6158576	504.4719723	188.4462017	500.9693428	161.7520747	250.8681147	156.875209	257.9648551	8.610896867
21.265389	183.6093294	412.083042	116.5346091	396.2541418	190.9086971	503.4330162	173.7704052	499.8820905	152.7997515	249.9300067	149.3197121	253.4749096	4.967596037
21.292132	183.6093294	412.083042	116.5346091	396.2541418	190.9086971	503.4330162	173.7704052	499.8820905	152.7997515	249.9300067	149.3197121	253.4749096	4.967596037
21.326372	189.63453	410.6737141	123.4485386	400.467458	191.7990409	503.7616656	169.4549869	500.5028727	134.3178882	256.4168326	133.7279988	260.0440403	3.674861256
21.352219	175.7075708	412.5346547	138.7524129	406.405186	157.7975096	498.9926967	177.8148939	506.6190038	118.0050006	258.1671784	111.7053935	264.2882303	8.78363971
21.38741	162.6262692	417.5797589	183.8234892	418.3126748	152.5856297	508.6521918	186.8394334	512.5362126	118.6283097	273.8248191	128.9433176	275.1836659	10.40412672
21.414268	170.9805523	419.5144546	179.3015108	420.1800751	158.7710512	508.9148377	182.4620395	516.7746459	132.8850962	291.587465	128.3786973	290.0972003	4.746421877
21.466036	171.5948178	424.2319355	171.6697129	424.3346455	167.0691535	519.2044625	192.5895626	511.4933047	126.9889576	305.8742134	125.0187903	305.4762737	2.009954076
21.511753	164.9809627	418.931861	169.4024349	422.3588354	162.863532	513.9252493	180.0210132	515.9096471	132.3610203	313.0107954	121.3494042	310.1114877	11.38690806
21.551968	145.5093324	411.3651736	166.5986936	410.8510533	159.6786463	506.5695297	166.6777116	510.3691178	112.5574348	309.8652002	119.6417308	308.8264911	7.160039519
21.595978	128.358501	409.6062211	168.1274319	412.5419884	112.8764325	478.2928396	180.2832031	508.0897374	123.4867271	303.2246702	128.8614117	299.453334	6.565836677
21.631283	128.358501	409.6062211	168.1274319	412.5419884	112.8764325	478.2928396	180.2832031	508.0897374	123.4867271	303.2246702	128.8614117	299.453334	6.565836677
21.658073	120.5104344	414.0933168	131.015454	416.0530916	147.7258253	498.5515716	173.1630175	500.990166	189.3352535	336.3636536	203.6374483	340.2210755	14.81325351
21.69229	120.7490272	402.34432	174.9631414	410.1981244	152.1994695	492.6878648	184.451985	502.8814674	140.2010123	303.5278035	220.8298501	334.6256384	86.41808159
21.719148	109.687538	399.8214449	122.5722542	397.4442181	161.7587625	495.0902845	181.3079478	499.8050675	81.68335436	277.3567075	226.5065661	335.4276736	156.0320473
21.756664	109.4598127	392.4707411	122.9324044	390.3357551	160.7275581	484.3441072	174.7701278	492.1532253	80.8177096	277.4205451	233.0192121	330.2316391	161.1034109
21.779264	110.4520116	395.2273453	126.1740599	392.6100058	158.7429893	479.0662239	176.3564719	488.2092808	239.1254256	340.7258481	233.6756749	327.9188959	13.91825449
21.831857	111.5000494	393.2113707	154.2041016	405.7691665	158.8152055	486.0063534	171.4279662	491.459106	236.1050736	346.0605393	230.2935767	332.9649501	14.32717523
21.879831	107.786205	387.2226866	96.96338461	376.7097443	157.6272761	479.6833582	175.7866078	487.3150991	227.3739588	349.9778848	98.57676465	266.693557	153.3786051
21.934226	102.7632159	395.2253693	98.61597915	380.677362	157.1311102	483.4848462	179.2496048	493.4964737	209.9076255	342.2050933	129.4945054	293.1493191	94.19521685
21.959927	102.7632159	395.2253693	98.61597915	380.677362	157.1311102	483.4848462	179.2496048	493.4964737	209.9076255	342.2050933	129.4945054	293.1493191	94.19521685
21.99433	107.9406121	395.0621656	101.9297749	380.0740972	162.917604	483.4486336	173.1789579	491.1409062	204.5268802	342.4278028	154.9836036	314.350035	56.94644234
22.022009	108.3396728	401.3373966	122.4151493	399.0212336	162.3047065	490.1469784	177.0883428	498.6703551	195.9924459	333.8064658	160.8272852	317.6525451	38.69803196
22.060747	133.9628488	408.7520899	179.4741762	410.2143118	155.390701	491.9489072	184.6269683	502.3205709	194.061246	331.8710862	164.1110621	315.6947843	34.03948086
22.084107	132.5097466	408.4590832	175.5539237	409.1977368	151.9984953	497.81288	183.8633496	504.8760108	189.3376854	330.2202015	157.4266058	311.2675553	37.11495387
22.121535	145.7960504	407.2755046	158.4463157	415.0958323	157.6621208	501.9172164	178.7136164	506.225035	188.6130153	321.7600164	150.415552	310.7365257	39.75630193
22.162762	154.5374628	408.4732186	164.1608402	421.3837169	152.9574074	510.4452669	177.813241	515.8692166	168.8885047	320.5328915	143.202175	310.0967443	27.72545221
22.212437	165.8392358	419.269972	166.2363015	421.144744	151.0983098	517.6997963	168.2437264	521.4392327	149.4313518	322.6526401	139.3885275	313.8230522	13.37235747
22.262905	168.1626566	419.3573687	203.9180675	419.3527329	164.7700138	515.6538789	171.979876	511.902207	143.229097	312.5998032	132.4374164	307.9730438	11.74168949
22.288933	168.1626566	419.3573687	203.9180675	419.3527329	164.7700138	515.6538789	171.979876	511.902207	143.229097	312.5998032	132.4374164	307.9730438	11.74168949
